userId,hotelID,Hotel_Name,Average_Rating,Predicted_Rating,Hybrid_Score,Normalized_Hybrid_Score,Rank,Number_of_Reviewers
Jeonghee,28_24,InterContinental Residences Nha Trang,9.94,10.334767,21.490544533747755,0.61817956111576,3,7
Jeonghee,39_17,Gold Coast Hotel Nha Trang,9.09,10.200433,21.211203660448135,0.02548858010252701,4,7
Jeonghee,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.894229,21.19919065121888,0.0,5,6
Jeonghun,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,11.05037,40.7634836515185,10.0,1,39
Jeonghun,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.524951,26.153520681727866,2.5738454958782504,2,11
Jeonghun,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.643124,25.521095832294126,2.252387826625295,3,10
Jeonghun,28_24,InterContinental Residences Nha Trang,9.94,10.711079,22.273061888115,0.6014321086689602,4,7
Jeonghun,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.838026,21.08982488010236,0.0,5,6
Jeonghyun,5_1,Nomad Apartment,9.43,9.039958,24.48066008035139,10.0,1,14
Jeonghyun,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.328045,23.179320780055043,7.6764864618854585,2,11
Jeonghyun,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.425158,22.600540727324162,6.6430870342307315,3,10
Jeonghyun,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,9.091093,21.799489081187794,5.212826421873188,4,10
Jeonghyun,39_17,Gold Coast Hotel Nha Trang,9.09,9.079323,18.879921031710666,0.0,5,7
Jeongin,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,11.041625,40.731223686962544,10.0,1,39
Jeongin,5_1,Nomad Apartment,9.43,10.419859,28.217501077600062,4.324717465545286,2,14
Jeongin,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.43456,25.928907089503547,3.2867835193840866,3,11
Jeongin,28_24,InterContinental Residences Nha Trang,9.94,10.513692,21.862607697775736,1.4426162289512068,4,7
Jeongin,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.42646,18.681708912338536,0.0,5,5
Jeongwon,6_5,The Empyrean Cam Ranh Beach Resort,8.75,8.722907,45.15107307872915,10.0,1,176
Jeongwon,12_7,Gran Meliá Nha Trang,9.49,8.648527,36.865902628681376,7.144481521254953,2,70
Jeongwon,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,8.538228,21.216699621511097,1.7509185723659964,3,11
Jeongwon,28_24,InterContinental Residences Nha Trang,9.94,8.339446,17.341390588002792,0.4152771848111069,4,7
Jeongwon,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.005941,16.136480766621382,0.0,5,5
Jeongyeon,6_15,Căn hộ dịch vụ hướng biển ở Cam Ranh - Nha Trang (JOY Sea-View Serviced Apartment in Cam Ranh - Nha Trang),9.19,8.728164,32.62299235657196,10.0,1,41
Jeongyeon,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,8.455052,20.274330123177762,2.4710754724199164,2,10
Jeongyeon,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,8.141169,20.230043977171267,2.4440744058591504,3,11
Jeongyeon,18_5,Thời Bình Hotel,9.35,8.400875,18.458609222291333,1.364038502135392,4,8
Jeongyeon,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,8.336132,16.221363959105137,0.0,5,6
Jer,1_15,Khách Sạn Erica Nha Trang (Erica Nha Trang Hotel),9.2,9.908921,50.890222226286454,10.0,1,169
Jer,12_7,Gran Meliá Nha Trang,9.49,10.005763,42.65136482427759,7.21805917268845,2,70
Jer,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,10.057185,24.116076784077695,0.9594152820393875,3,10
Jer,18_13,The Arena Cam Ranh Beach seaside,8.65,10.214513,22.443578624632842,0.3946778814104388,4,8
Jer,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.9330435,21.274720267638244,0.0,5,6
Jeremy,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.660664,26.490753882562217,10.0,1,11
Jeremy,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.475427,25.118976101864778,7.848214687412582,2,10
Jeremy,18_5,Thời Bình Hotel,9.35,10.681114,23.468806626493993,5.259741182193949,3,8
Jeremy,28_24,InterContinental Residences Nha Trang,9.94,10.496566,21.826995008561518,2.6843779016294187,4,7
Jeremy,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.337418,20.115685827803805,0.0,5,6
Jerome,12_7,Gran Meliá Nha Trang,9.49,10.671119,45.48756310260428,10.0,1,70
Jerome,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.561349,25.325008637892726,2.3910269075902875,2,10
Jerome,39_17,Gold Coast Hotel Nha Trang,9.09,10.548671,21.935344206017135,1.11183058851373,3,7
Jerome,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.604667,20.635728578143237,0.6213798194767567,4,6
Jerome,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.598059,18.989172032165886,0.0,5,5
Jerry,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.204976,37.64492659805376,10.0,1,39
Jerry,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,9.84885,23.616511457559476,2.5906438361709236,2,10
Jerry,39_17,Gold Coast Hotel Nha Trang,9.09,9.775297,20.32715900699352,0.8533140230364933,3,7
Jerry,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.134821,19.721450922327225,0.5333985596247671,4,6
Jerry,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.443113,18.71154719192119,0.0,5,5
Jerzy,24_5,Khách sạn Pavillon Garden Nha Trang (Pavillon Garden Hotel Nha Trang),8.63,9.509635,46.57666864699889,10.0,1,133
Jerzy,12_7,Gran Meliá Nha Trang,9.49,9.359082,39.89477145523,7.0319582019363835,2,70
Jerzy,4_2,The Sea Luxury Nha Trang Apartment,9.43,10.369775,37.72094935896528,6.0663649492871405,3,37
Jerzy,43_9,Khách sạn Gibson Nha Trang (GIBSON HOTEL NHA TRANG),9.43,9.707572,30.006517119527697,2.639679880982638,4,21
Jerzy,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.684008,24.063854992796866,0.0,5,11
Jess,12_7,Gran Meliá Nha Trang,9.49,10.407866,44.365398933351536,10.0,1,70
Jess,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.550397,38.9191424281701,7.638938648066372,2,39
Jess,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,10.339363,24.792709896786686,1.5148470158019525,3,10
Jess,28_24,InterContinental Residences Nha Trang,9.94,10.521706,21.87927177102816,0.25181319551932957,4,7
Jess,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.94522,21.29841466917246,0.0,5,6
Jessa,2_25,Khách sạn Ale Nha Trang (Ale Nha Trang Hotel),9.17,9.91756,38.99411514260728,10.0,1,50
Jessa,15_12,Hà Nhung Hotel Nha Trang,9.05,9.533294,29.02432664830874,5.099270712439278,2,20
Jessa,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.825777,24.416138740403987,2.8340790831718254,3,11
Jessa,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.46172,22.68821477943275,1.9847042376520494,4,10
Jessa,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.584531,18.650635816776415,0.0,5,6
Jessada,26_7,KHÁCH SẠN và CĂN HỘ AZURA GOLD (AZURA GOLD HOTEL and APARTMENT),9.42,9.923874,48.07310180064637,10.0,1,126
Jessada,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.2069645,33.96338215223853,5.650163956168202,2,39
Jessada,5_1,Nomad Apartment,9.43,8.903707,24.11168431490237,2.6130185405525057,3,14
Jessada,39_17,Gold Coast Hotel Nha Trang,9.09,8.653346,17.99412727524419,0.7270583106974182,4,7
Jessada,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,8.726474,15.63574207897166,0.0,5,5
Jessica,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.878762,36.4415630783144,10.0,1,39
Jessica,3_24,Oasis Nha Trang Hotel,9.16,9.671777,28.97405381712841,6.01663338072104,2,19
Jessica,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.850638,24.477916838942694,3.6182751961921444,3,11
Jessica,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.329493,20.100264424549632,1.2831198065716714,4,6
Jessica,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.875675,17.694834557157826,0.0,5,5
Jessie,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.188552,25.317600374905833,10.0,1,11
Jessie,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,10.263098,24.60983361031276,8.659409551410423,2,10
Jessie,28_24,InterContinental Residences Nha Trang,9.94,10.240962,21.295481868835804,2.3816518066753876,3,7
Jessie,39_17,Gold Coast Hotel Nha Trang,9.09,9.996977,20.788128958127622,1.4206679060671736,4,7
Jessie,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.297539,20.038085178167634,0.0,5,6
Jesslyne,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.998274,36.88242697997837,10.0,1,39
Jesslyne,2_3,ELITE HOTEL NHA TRANG,9.82,9.581847,27.69510050892958,5.254073974987971,2,17
Jesslyne,28_24,InterContinental Residences Nha Trang,9.94,9.964257,20.720090437454353,1.650971165128163,3,7
Jesslyne,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.060388,19.576610356432507,1.0602800764087559,4,6
Jesslyne,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.780377,17.524083797573827,0.0,5,5
Jesus,1_19,Royal HPM Hotel,9.09,9.905201,49.697165047437394,10.0,1,150
Jesus,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.899048,24.598209832917274,2.048086189042613,2,11
Jesus,28_24,InterContinental Residences Nha Trang,9.94,10.047472,20.89313066591882,0.874233733953128,3,7
Jesus,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.568637,20.565617794154942,0.7704702861926073,4,6
Jesus,8_27,Vinpearl Luxury Nha Trang,10.0,10.120639,18.133750489378595,0.0,5,5
Jewel,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.301448,38.000799389171675,10.0,1,39
Jewel,5_1,Nomad Apartment,9.43,10.066026,27.259303013117236,4.688945970719723,2,14
Jewel,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.522792,26.148155473430975,4.139547226711277,3,11
Jewel,28_24,InterContinental Residences Nha Trang,9.94,10.144982,21.095897713144904,1.6414954660136574,4,7
Jewel,8_27,Vinpearl Luxury Nha Trang,10.0,9.920979,17.776007254059348,0.0,5,5
Jewoo,9_24,Khu nghỉ dưỡng Selectum Noa Cam Ranh (Selectum Noa Resort Cam Ranh),9.08,9.904263,52.42628070274224,10.0,1,198
Jewoo,12_7,Gran Meliá Nha Trang,9.49,9.943484,42.385890460292245,6.778076312478069,2,70
Jewoo,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.386946,25.810590501765542,1.4591245312645262,3,11
Jewoo,13_26,Nhà Rosemary Bãi Dài - Căn hộ hướng biển gần sân bay Cam Ranh (Rosemary Home at Bai Dai Beach Nha Trang - Seaview Condo near Int't Cam Ranh Airport),9.2,9.91622,23.778056369765192,0.8068919280036007,4,10
Jewoo,28_24,InterContinental Residences Nha Trang,9.94,10.225612,21.2635617304244,0.0,5,7
Jeyhun,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.69022,35.74605301804431,10.0,1,39
Jeyhun,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.7110405,26.61593575671192,5.136586752662142,2,11
Jeyhun,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.678692,23.208489467590436,3.321514837617836,3,10
Jeyhun,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,9.838178,17.62764801982474,0.3487229827632837,4,5
Jeyhun,8_27,Vinpearl Luxury Nha Trang,10.0,9.472805,16.972988100457787,0.0,5,5
Jh,43_9,Khách sạn Gibson Nha Trang (GIBSON HOTEL NHA TRANG),9.43,9.546142,29.50752902694798,10.0,1,21
Jh,2_3,ELITE HOTEL NHA TRANG,9.82,9.592939,27.72716105000251,7.209638407472662,2,17
Jh,5_1,Nomad Apartment,9.43,9.610119,26.024684327597527,4.541355378409733,3,14
Jh,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.811305,24.38017715210659,1.963927722696472,4,11
Jh,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.644753,23.12710871972564,0.0,5,10
Ji,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.122548,37.34085972166333,10.0,1,39
Ji,2_6,Golden Nha Trang Hotel,9.7,10.196401,26.153251276131506,3.358169769300444,2,12
Ji,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.45786,25.076853040756237,2.7191364696641465,3,10
Ji,28_24,InterContinental Residences Nha Trang,9.94,10.497131,21.828170992786045,0.7904673764267083,4,7
Ji,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.533217,20.49669469946661,0.0,5,6
Ji-hoon,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.401068,38.368285063931815,10.0,1,39
Ji-hoon,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.554544,26.227057686436698,3.718575403038905,2,11
Ji-hoon,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.272286,24.631867035599445,2.8932824174561933,3,10
Ji-hoon,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.170155,19.79020699820775,0.3883855480203919,4,6
Ji-hoon,8_27,Vinpearl Luxury Nha Trang,10.0,10.62615,19.039505119062383,0.0,5,5
Ji-yeon,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.401068,38.368285063931815,10.0,1,39
Ji-yeon,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.554544,26.227057686436698,3.718575403038905,2,11
Ji-yeon,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.272286,24.631867035599445,2.8932824174561933,3,10
Ji-yeon,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.170155,19.79020699820775,0.3883855480203919,4,6
Ji-yeon,8_27,Vinpearl Luxury Nha Trang,10.0,10.62615,19.039505119062383,0.0,5,5
JiAhn,11_17,Khách sạn LeMore Nha Trang (LeMore Hotel Nha Trang),9.3,9.914495,52.677756600502285,10.0,1,202
JiAhn,43_9,Khách sạn Gibson Nha Trang (GIBSON HOTEL NHA TRANG),9.43,9.612928,29.713969756137985,1.7421943710935488,2,21
JiAhn,2_3,ELITE HOTEL NHA TRANG,9.82,9.857964,28.493179470008148,1.3031967020748894,3,17
JiAhn,5_1,Nomad Apartment,9.43,9.624934,26.064804986351994,0.4299502895325288,4,14
JiAhn,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.008092,24.86917418003509,0.0,5,11
JiHyeon,11_17,Khách sạn LeMore Nha Trang (LeMore Hotel Nha Trang),9.3,9.517915,50.57064167477956,10.0,1,202
JiHyeon,43_9,Khách sạn Gibson Nha Trang (GIBSON HOTEL NHA TRANG),9.43,9.228413,28.525415210793295,1.7421964119976794,2,21
JiHyeon,2_3,ELITE HOTEL NHA TRANG,9.82,9.463645,27.35345218094889,1.3031970427389776,3,17
JiHyeon,5_1,Nomad Apartment,9.43,9.239937,25.022212786897914,0.42995053451483384,4,14
JiHyeon,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.607768,23.874406738875354,0.0,5,11
Jia,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.460191,38.5863828286697,10.0,1,39
Jia,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.587736,26.309535915043135,4.108486622477382,2,11
Jia,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.110613,24.24419080429939,3.1173519740814686,3,10
Jia,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.124744,19.701842914290687,0.9375330394945697,4,6
Jia,15_29,"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Xương Huân (Coastal House Nha Trang)",9.36,9.905456,17.748193849136264,0.0,5,5
Jiadi,12_20,Khách sạn Bình An (Binh An Hotel Nha Trang),9.49,9.922205,43.844642246121275,10.0,1,82
Jiadi,15_12,Hà Nhung Hotel Nha Trang,9.05,8.718143,26.542583388805582,3.6336934501295373,2,20
Jiadi,29_4,Khách sạn Mỹ Ca (My Ca Hotel),8.85,8.627657,23.920944321897153,2.6690592351673996,3,15
Jiadi,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,8.646254,21.485133031146106,1.7728005007336032,4,11
Jiadi,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,8.565193,16.667096330322195,0.0,5,6
Jian,12_7,Gran Meliá Nha Trang,9.49,10.075805,42.94992998396981,10.0,1,70
Jian,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.78371,39.77980450982289,8.598372420807019,2,39
Jian,18_13,The Arena Cam Ranh Beach seaside,8.65,10.000176,21.97263342914185,0.7251755086858411,3,8
Jian,28_24,InterContinental Residences Nha Trang,9.94,10.184485,21.17804209518251,0.37385782837703363,4,7
Jian,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.448823,20.33247067304363,0.0,5,6
Jiayan,24_5,Khách sạn Pavillon Garden Nha Trang (Pavillon Garden Hotel Nha Trang),8.63,7.924696,38.81389131765641,10.0,1,133
Jiayan,12_7,Gran Meliá Nha Trang,9.49,7.7992344,33.245639491684734,7.031956104408346,2,70
Jiayan,4_2,The Sea Luxury Nha Trang Apartment,9.43,8.641479,31.43412273126815,6.066363772998628,3,37
Jiayan,43_9,Khách sạn Gibson Nha Trang (GIBSON HOTEL NHA TRANG),9.43,8.089643,25.005428476399917,2.6396784620380083,4,21
Jiayan,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,8.070006,20.05321249399739,0.0,5,11
Jichan,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.251249,34.12674351691905,10.0,1,39
Jichan,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,9.20037,22.862060183251693,3.5144359868275084,2,11
Jichan,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.270435,22.229533062387848,3.1502628440131506,3,10
Jichan,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.378357,18.249439938543343,0.8587515810261054,4,6
Jichan,8_27,Vinpearl Luxury Nha Trang,10.0,9.352755,16.75788660518671,0.0,5,5
Jichul,5_10,Green World Hotel Nha Trang,8.99,9.911007,49.25585404043084,10.0,1,143
Jichul,1_14,Khu nghỉ dưỡng bãi biển Meliá Vinpearl Cam Ranh (Meliá Vinpearl Cam Ranh Beach Resort),9.28,9.352397,44.537741054732535,8.52240405817437,2,116
Jichul,39_17,Gold Coast Hotel Nha Trang,9.09,9.359943,19.46345511271421,0.6697597352410578,3,7
Jichul,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.293481,18.084278751032116,0.23783591288653924,4,6
Jichul,8_27,Vinpearl Luxury Nha Trang,10.0,9.66918,17.324844674846887,0.0,5,5
Jidapa,4_19,PANAMA Nha Trang Hotel,9.27,9.853359,40.00900358504635,10.0,1,57
Jidapa,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.699193,35.77915378211268,7.321766189951079,2,39
Jidapa,6_14,CAM RANH NHA TRANG SEAVIEW RESORT,9.12,9.77106,33.55369497967363,5.912662017167119,3,30
Jidapa,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.544247,26.201468676193844,1.2574184547471,4,11
Jidapa,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.098679,24.21557364975475,0.0,5,10
Jie,16_4,Green Lighthouse (Green Lighthouse Hotel),8.73,9.838083,40.91543807269148,10.0,1,63
Jie,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.131263,37.373007110552344,7.934613376441665,2,39
Jie,2_3,ELITE HOTEL NHA TRANG,9.82,10.117163,29.24236135103403,3.194104056124571,3,17
Jie,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.007029,24.866531862344704,0.6428109499200443,4,11
Jie,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,9.910366,23.76401992301795,0.0,5,10
Jieon,2_23,The Anam Cam Ranh,9.45,9.914984,51.43284596672561,10.0,1,178
Jieon,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.94849,36.698780887312076,5.509852814618821,2,39
Jieon,15_12,Hà Nhung Hotel Nha Trang,9.05,9.777188,29.766869160504577,3.397380542935711,3,20
Jieon,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,9.990692,19.440989228728736,0.25061008533618695,4,6
Jieon,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,10.391256,18.61863193074914,0.0,5,5
Jieun,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.981655,40.51000194746722,10.0,1,39
Jieun,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.983392,26.337023184864314,2.8701122585487493,2,10
Jieun,28_24,InterContinental Residences Nha Trang,9.94,10.929802,22.72788419827772,1.0544914036331619,3,7
Jieun,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.914666,21.238959685122246,0.3054699867447998,4,6
Jieun,9_14,The Pool Villa Cam Ranh - All Private Pool Villas,8.32,11.514792,20.631738394725687,0.0,5,5
Jihee,21_8,Khách sạn Alana Nha Trang (Alana Nha Trang Beach Hotel),9.02,9.905404,50.57645318499191,10.0,1,164
Jihee,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,9.768637,36.03532323021202,5.200005735395875,2,39
Jihee,5_1,Nomad Apartment,9.43,9.739378,26.37472448506536,2.011063836551006,3,14
Jihee,39_17,Gold Coast Hotel Nha Trang,9.09,10.053989,20.906683239595733,0.20607573050321082,4,7
Jihee,28_24,InterContinental Residences Nha Trang,9.94,9.753771,20.282396248281895,0.0,5,7
Jihua,36_14,Khách sạn Vân Nam Nha Trang (Van Nam Hotel Nha Trang),8.52,9.514979,41.92984269399711,10.0,1,81
Jihua,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,8.901437,32.8363273447329,6.168754875027095,2,39
Jihua,5_9,Panorama Nha Trang By Risco,9.16,9.567783,30.406930541562673,5.145210700823463,3,23
Jihua,5_1,Nomad Apartment,9.43,9.2177,24.961994351096312,2.8511709995322865,4,14
Jihua,28_24,InterContinental Residences Nha Trang,9.94,8.749801,18.19469901971049,0.0,5,7
Jihun,17_11,Biệt Thự Venity Nha Trang (Venity Villa Nha Trang),9.59,10.340714,38.14564909262062,10.0,1,39
Jihun,10_7,"Biệt thự 240 m² 3 phòng ngủ, 4 phòng tắm riêng ở Biển Bãi Dài (Biệt thự hồ bơi riêng Cam Ranh Mystery Villa & Spa)",8.91,10.472857,26.024073182607133,3.3072778336790525,2,11
Jihun,16_15,HANZ Muong Thanh Vien Trieu Condo Hotel,10.0,10.360718,24.84391617172384,2.6556741935984873,3,10
Jihun,28_24,InterContinental Residences Nha Trang,9.94,10.144495,21.094884343939622,0.5857099742327024,4,7
Jihun,33_21,Khách sạn Long Hồ (Long Hồ Hotel),9.2,10.295476,20.034071159486675,0.0,5,6
